1663253920584257_2046547532254892,photo,,,https://www.facebook.com/f5fee/photos/a.2046547518921560.1073741828.1663253920584257/2046547408921571/?type=3,2017-10-10 15:55:07,1,0,0
1663253920584257_2046547378921574,photo,,Tin Nhanh 98 Tin's cover photo,https://www.facebook.com/f5fee/photos/a.1663254017250914.1073741827.1663253920584257/2046547308921581/?type=3,2017-10-10 15:54:45,0,0,0
1663253920584257_2046547202254925,photo,,Tin Nhanh 98 Tin,https://www.facebook.com/f5fee/photos/a.1663253963917586.1073741825.1663253920584257/2046547155588263/?type=3,2017-10-10 15:54:16,0,0,0
