392515814194069_1306464159465892,photo,,Sachiko's Cake,https://www.facebook.com/SachikosCake/photos/a.1934801323466129.1073741828.1911947835751478/1960583274221267/?type=3,2017-09-17 16:29:47,0,0,0
392515814194069_1296923350419973,photo,,Sachiko's Cake,https://www.facebook.com/SachikosCake/photos/a.1934801323466129.1073741828.1911947835751478/1955832184696376/?type=3,2017-09-04 19:14:35,0,0,0
392515814194069_1290596054386036,photo,,Sachiko's Cake,https://www.facebook.com/SachikosCake/photos/a.1937823619830566.1073741830.1911947835751478/1952535365026058/?type=3,2017-08-27 12:34:31,0,0,0
392515814194069_1265248816920760,photo,,Sachiko's Cake,https://www.facebook.com/SachikosCake/photos/a.1934801323466129.1073741828.1911947835751478/1938476336431961/?type=3,2017-07-28 17:28:02,1,0,0
392515814194069_1169085539870422,photo,,Dầu Dừa Nguyên Chất Nha Trang - Shop Dầu Dừa TH - Dầu Dừa Nguyên Chất 100%,https://www.facebook.com/shopdauduath/photos/a.1640077946209739.1073741828.1639706549580212/1880228065528058/?type=3,2017-04-17 19:32:40,0,1,0
