348623782002622_706294542902209,video,,Bản Tin Thời Sự,https://www.facebook.com/bantinthoisu247/videos/1901893413409687/,2017-10-08 22:55:50,0,0,0
348623782002622_681303795401284,link,,"Thiên nhiên trả thù, dân nghèo lãnh đủ",http://nhaquanly.vn/thien-nhien-tra-thu-dan-ngheo-lanh-du-d28704.html,2017-08-08 13:54:34,0,0,0
348623782002622_636698039861860,video,,Sài Gòn Báo,https://www.facebook.com/saigonposts/videos/1419097334833750/,2017-05-12 11:28:34,0,0,0
348623782002622_632173916980939,link,,Thương lái vứt lợn xuống đường: Điêu đứng vì Trung Quốc?,http://www.baomoi.com/s/c/22159744.epi,2017-05-02 10:56:51,2,0,2
348623782002622_581031762095155,video,,VTC14 - Thời tiết - Môi trường & Đời sống,https://www.facebook.com/kenhvtc14/videos/1114094988719492/,2017-01-16 09:33:19,0,0,0
