465896426934142_659411714249278,photo,,Thời Sự VTV 24h's cover photo,https://www.facebook.com/465896426934142/photos/a.659411674249282.1073741827.465896426934142/659411657582617/?type=3,2017-05-16 10:15:33,5,0,0
465896426934142_659411624249287,photo,,Thời Sự VTV 24h,https://www.facebook.com/465896426934142/photos/a.659411500915966.1073741826.465896426934142/659411504249299/?type=3,2017-05-16 10:15:09,14,0,0
