1438815153089312_1749677215336436,status,,,,2017-11-23 18:01:48,1,5,0
1438815153089312_1727068124264012,video,Có ai ra giúp bạn  ấy cho xe ra được không ?? :),,https://www.facebook.com/Tinmoi3s/videos/1727068124264012/,2017-09-16 18:25:00,5,2,2
1438815153089312_1722647818039376,photo,"Anh chị ai đi phượt thì đi từ từ thôi nhé
Em thương anh chị này quá 😞😞😞
Chết tại chỗ.",Photos from Tin Mới 3S.Com Rơi Đồ Mất Đồ Hay Tin Tức Sự Kiện  Đến Bạn Chính Xác 100%'s post,https://www.facebook.com/Tinmoi3s/photos/a.1517110491926444.1073741829.1438815153089312/1722647711372720/?type=3,2017-09-02 21:01:28,25,10,2
1438815153089312_1720999031537588,photo,"Đấy chỉ là cái xe thôi ... nếu là người chắc là thành cám nhỉ 😢😢😢😢😢😢
 Chia sẻ để cảnh báo người thân An Toàn - Giao Thông hãy tự bảo vệ bản thân mình",Photos from Tin Mới 3S.Com Rơi Đồ Mất Đồ Hay Tin Tức Sự Kiện  Đến Bạn Chính Xác 100%'s post,https://www.facebook.com/Tinmoi3s/photos/a.1517110491926444.1073741829.1438815153089312/1720998821537609/?type=3,2017-08-28 20:46:30,8,1,1
1438815153089312_1720680871569404,video,"Hãy trân trọng những gì mình đang có
Bởi khi mất đi rồi tìm mãi vẫn không thấy 
Người luôn hy sinh tất cả vì mình.
Nói ít nhưng làm nhiều!
xem cảm động quá 😢😢",,https://www.facebook.com/Tinmoi3s/videos/1720680871569404/,2017-08-27 20:12:15,8,0,7
1438815153089312_1717769775193847,photo,"[Những ngày gần lễ xá tội Vong Nhân] 
TAI NẠN KINH HOÀNG KHIẾN 5 NGƯỜI THƯƠNG VONG TẠI HỒ ĐỀN LỪ 💥💥💥
22h30 tôi đang đi thì 2 thanh niên cởi trần phòng như bay lạng sang cả ngược chiều vọt qua mặt m phóng tít lên trên m nghe cái Rầm rất to , theo quan tính phóng lên thấy 5 người nằm bất động yếu ớt , vứt xe vào thấy 1 bạn đi xe đạp điện mặc áo Trà Sữa Co Co thì bị nhẹ , còn 2 người nam kia say rượu gãy trân tay và cổ , đáng thương nhất 1 cặp vợ chồng trẻ , bạn vợ còn đang mang thai thì gãy chân lòi xương , mặt rách biến rạng , anh chồng bung cả tảng thịt ở chân , cố móc dt của nạn nhân để gọi cho người thân thì chiếc đt ướt nhẹp toàn máu , cố chạy vào sờ xem ai còn sống k và tìm đủ mọi cách sơ cứu kéo dài , duy trì sự sống cho từng người nằm bất động , hỗ trợ xe cấp cứu hết mức có thể , khung cảnh tang thương , tiếng kêu rên , xương gãy đâm lòi ra c từng tảng thịt trên cơ thể bung ra , lúc đây k biết lgi hơn chỉ biết ls duy trì dc cho họ còn thở còn sống , bây về nhà m ngồi mới nghĩ lại tại sao những chuyện này m hay chứng kiến chứ , có ai muốn đây , bh cảm giác thực sự là sợ . 😔😔😔
Nguồn : Bờm Nguyễn",Photos from Tin Mới 3S.Com Rơi Đồ Mất Đồ Hay Tin Tức Sự Kiện  Đến Bạn Chính Xác 100%'s post,https://www.facebook.com/Tinmoi3s/photos/a.1517110491926444.1073741829.1438815153089312/1717769631860528/?type=3,2017-08-18 11:22:54,11,3,0
1438815153089312_1717534785217346,photo,,Tin Mới 3S.Com Rơi Đồ Mất Đồ Hay Tin Tức Sự Kiện  Đến Bạn Chính Xác 100%,https://www.facebook.com/Tinmoi3s/photos/a.1438815183089309.1073741825.1438815153089312/1717534738550684/?type=3,2017-08-17 20:26:00,2,0,0
1438815153089312_1715707335400091,status,,,,2017-08-12 06:55:53,0,0,0
1438815153089312_1710648959239262,video,Khiếp quá ....,,https://www.facebook.com/Tinmoi3s/videos/1710648959239262/,2017-07-27 16:50:09,10,2,5
1438815153089312_1700892220214936,photo,,Tin Mới 3S.Com Rơi Đồ Mất Đồ Hay Tin Tức Sự Kiện  Đến Bạn Chính Xác 100%,https://www.facebook.com/Tinmoi3s/photos/a.1438815183089309.1073741825.1438815153089312/1700892170214941/?type=3,2017-07-03 00:48:20,2,0,0
